REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;LATITUD;LONGITUD;FECHA_DE_CORTE
Cajamarca;San Ignacio;SAN IGNACIO;6322;Finca  Parcela Bosque Con Aroma De Cafe;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6322;;;20230102
Cajamarca;Cutervo;PIMPINGOS;6326;Catarata La Lima;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6326;;;20230102
Cajamarca;Jaen;JAÉN;6333;Area De Conservación Privada Gotas De Agua;1. SITIOS NATURALES;Zonas paisajísticas;Bosques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6333;-78.77202520000003;-5.688691299999999;20230102
Junín;Satipo;PAMPA HERMOSA;6334;Catarata De Los Monos;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6334;-74.768282;-11.412335;20230102
Junín;Satipo;PAMPA HERMOSA;6335;Catarata De Cristal;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6335;-74.71111000000002;-11.35389;20230102
Junín;Satipo;SATIPO;6336;Laguna De Tuctuca;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6336;-74.96024799999998;-11.580876;20230102
Junín;Satipo;PAMPA HERMOSA;6337;Catarata Tigre Paccha;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6337;-74.72219999999998;-11.333;20230102
Cusco;Cusco;CUSCO;6341;Danza Auqa Chileno;5. ACONTECIMIENTOS PROGRAMADOS;Artísticos;Danza;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6341;-71.9801;-13.5153;20230102
Cusco;Anta;HUAROCONDO;6342;Festividad De La Virgen Del Carmen De Huarocondo;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6342;-72.2087;-13.4133;20230102
Cusco;Anta;ZURITE;6344;Templo De San Nicolás De Bari;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6344;-72.253055;-13.458333;20230102
Piura;Sullana;MARCAVELICA;6347;Leyenda Del Lagarto De Oro;3. FOLCLORE;Creencias Populares;Leyendas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6347;-80.7064;-4.88153;20230102
Piura;Sullana;QUERECOTILLO;6348;Festividad Del Señor De La Buena Muerte De Chocan;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6348;-80.6522;-4.84008;20230102
Piura;Sullana;QUERECOTILLO;6349;Artesanía De Chante De Banano;3. FOLCLORE;Artesanía y Artes;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6349;-80.6522;-4.84008;20230102
Cusco;Urubamba;YUCAY;6366;Fiesta De La Cruces De Pentecostes De Yucay;3. FOLCLORE;Creencias Populares;Tradiciones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6366;-72.0861;-13.3196;20230102
Cusco;Urubamba;YUCAY;6370;Fiesta De San Isidro;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6370;-72.0861;-13.3196;20230102
Moquegua;Mariscal Nieto;TORATA;6388;Campiña Torateña;1. SITIOS NATURALES;Zonas paisajísticas;Camino Pintoresco;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6388;-70.84686309099197;-17.076230723188402;20230102
Lambayeque;Lambayeque;MOTUPE;6390;Santuario  De La Cruz De Chalpon;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Santuario;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6390;-79.73804066137694;-6.084667418248993;20230102
Lambayeque;Chiclayo;REQUE;6391;Casa De Piedra;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6391;-79.81573548346711;-6.86297963142653;20230102
Lambayeque;Chiclayo;LAGUNAS;6393;Murales Polícromo De Ucupe;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Pintura Rupestre;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6393;-79.6224409656067;-7.022238001465208;20230102
Cajamarca;Cutervo;CUTERVO;10772;Costumbre El Pararaico;3. FOLCLORE;Creencias Populares;Costumbres;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10772;;;20230102
Cajamarca;Cutervo;CUTERVO;6395;Cerro Ilucan;1. SITIOS NATURALES;a. Montañas;Cerros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6395;-78.81916;-6.37976;20230102
Cajamarca;Cutervo;SANTO TOMAS;6396;Cueva La Selva;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6396;;;20230102
Cajamarca;Cutervo;SAN ANDRÉS DE CUTERVO;6397;Gruta De San Andres;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6397;;;20230102
Cajamarca;Cutervo;CUTERVO;10768;Botaluto;3. FOLCLORE;Creencias Populares;Costumbres;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=10768;;;20230102
Cajamarca;Celendin;CELENDÍN;6399;Mirador San Isidro;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Miradores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6399;;;20230102
Cajamarca;Cutervo;CUTERVO;6400;Landaruto (Corte De Pelo);3. FOLCLORE;Creencias Populares;Costumbres;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6400;;;20230102
Cajamarca;San Miguel;SAN SILVESTRE DE COCHAN;6401;Ventanillas De Lucmillo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6401;;;20230102
Cajamarca;Cajamarca;LOS BAÑOS DEL INCA;6403;Jardín De Hortensias;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Centros Científicos y Técnicos;Jardines Botánicos y Viveros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6403;-78.45989227294922;-7.165619099791307;20230102
Piura;Sullana;QUERECOTILLO;6405;Laguna De Los Patos;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6405;-80.60256958007812;-4.782031311301533;20230102
Cajamarca;Cajamarca;CAJAMARCA;6406;Capilla De La Virgen De Los Dolores;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Capilla;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6406;-78.51652443408966;-7.157683152690464;20230102
Arequipa;Camana;MARISCAL CÁCERES;6408;Petroglifos De Chajarillo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6408;-72.75023899999996;-16.331026;20230102
Arequipa;Camana;MARISCAL CÁCERES;6409;Laguna De Tilimaco;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6409;-72.7618427189102;-16.63248225748519;20230102
Arequipa;Camana;MARISCAL CÁCERES;6410;Laguna La Culeca;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6410;-72.79413314582444;-16.604061318367034;20230102
Piura;Piura;PIURA;6411;Chumbeque;3. FOLCLORE;Gastronomía;Dulces Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6411;-80.629;-5.1944;20230102
Cajamarca;Cutervo;SANTA CRUZ;6416;Catarata El Lanchecito (San Juan De Limón );1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6416;-78.94819999999998;-6.60925;20230102
Cajamarca;Hualgayoc;BAMBAMARCA;6419;Sitio Arqueologico Corral Orco;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6419;;;20230102
Cajamarca;Hualgayoc;BAMBAMARCA;6420;Gruta La Guayunga;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6420;;;20230102
Cajamarca;Contumaza;CONTUMAZA;6421;Fiesta Patronal En Honor A San Mateo;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6421;;;20230102
Cajamarca;Cutervo;SAN ANDRÉS DE CUTERVO;6422;Catarata Chorro Blanco De Cutervo;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6422;;;20230102
Cajamarca;Contumaza;CONTUMAZA;6423;Cuy Con Papa Y Trigo Rushido;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6423;;;20230102
Cajamarca;Hualgayoc;BAMBAMARCA;6424;Ciudadela De Cuchuli;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Fortalezas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6424;;;20230102
Cajamarca;San Miguel;SAN SILVESTRE DE COCHAN;6425;Catarata Pozo El Perol;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6425;;;20230102
Lima;Huarochiri;CALLAHUANCA;6436;Pueblo De Callahuanca;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6436;-76.61818759259035;-11.826575971823592;20230102
Lima;Cajatambo;CAJATAMBO;6440;Pueblo De Cajatambo;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6440;-76.99299100000002;-10.472608;20230102
Huanuco;Dos De Mayo;LA UNIÓN;6447;Aguas Termo Medicinales De Tauripampa;1. SITIOS NATURALES;Agua termo-mineral;Aguas Termales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6447;-76.8175;-9.84746;20230102
Lima;Lima;MAGDALENA DEL MAR;6463;Templo Corazón De María;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6463;-77.06892600000003;-12.086896;20230102
Lima;Lima;MAGDALENA DEL MAR;6464;Casa De Azulejos Iturry;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=6464;-77.07260200859832;-12.086305526961977;20230102
Puno;Puno;PUNO;11808;Mirador Puma Uta;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Miradores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11808;-70.02907697224312;-15.820152335461396;20230102
Puno;Melgar;AYAVIRI;11777;Centro Cultural San Juan Pablo Ii;2. MANIFESTACIONES CULTURALES;Museos y otros;Salas de Exhibición;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11777;-70.59081493843183;-14.884109038087008;20230102
Puno;Lampa;PUCARA;11793;Museo De Cerámica ;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11793;-70.369438;-15.042738;20230102
